time,open,high,low,close,tick_volume,actDir,actRisk,eReward,eAccBalance,eWins,eLosses,pType,pOpenPrice,pSLPrice,pTPPrice,pProfit
2022-09-30 04:00:00,0.98252,0.98294,0.98093,0.98099,4702,-0.11022296,-0.11022296,0.0,12827.670000000015,848,819,0,0.98099,0.9825,0.0,0.0
2022-09-30 05:00:00,0.981,0.9817,0.97945,0.98093,4853,0.3838492,0.3838492,0.0,12827.670000000015,848,819,0,0.98099,0.9825,0.0,0.0
2022-09-30 06:00:00,0.98092,0.98126,0.97985,0.97996,3438,-1.0,-1.0,0.0,12827.670000000015,848,819,2,0.97996,0.9814,0.0,0.0
2022-09-30 07:00:00,0.97997,0.98078,0.97979,0.97995,3022,0.5829456,0.5829456,0.0,12827.670000000015,848,819,2,0.97996,0.9814,0.0,0.0
2022-09-30 08:00:00,0.97995,0.9828,0.97991,0.98242,4076,1.0,1.0,0.0,12829.370000000015,849,819,0,0.0,0.0,0.0,1.7
2022-09-30 09:00:00,0.98243,0.98338,0.97902,0.97995,6816,-0.3256378,-0.3256378,0.0,12829.370000000015,849,819,0,0.98099,0.9825,0.0,0.0
2022-09-30 10:00:00,0.97997,0.98384,0.97973,0.98329,7524,-0.36665377,-0.36665377,0.0,12829.370000000015,849,819,0,0.98099,0.9825,0.0,0.0
2022-09-30 11:00:00,0.98329,0.9854,0.98301,0.9833,7625,-0.15209249,-0.15209249,0.0,12829.370000000015,849,819,0,0.0,0.0,0.0,0.0
2022-09-30 12:00:00,0.98331,0.98381,0.97967,0.9797,5941,-0.48643902,-0.48643902,0.0,12829.370000000015,849,819,0,0.97996,0.9785,0.0,0.0
2022-09-30 13:00:00,0.97973,0.98042,0.97549,0.97616,6181,0.76315624,0.76315624,0.0,12829.370000000015,849,819,1,0.97616,0.9747,0.0,0.0
2022-09-30 14:00:00,0.97618,0.97686,0.97413,0.97466,5515,-0.14616612,-0.14616612,0.0,12829.370000000015,849,819,1,0.97616,0.9747,0.0,0.0
2022-09-30 15:00:00,0.97465,0.97846,0.97355,0.97547,8090,1.0,1.0,0.0,12573.610000000015,849,820,0,0.0,0.0,0.0,-255.76
2022-09-30 16:00:00,0.97548,0.97766,0.9735,0.97749,9153,-0.16795684,-0.16795684,0.0,12573.610000000015,849,820,0,0.97616,0.9776,0.0,0.0
2022-09-30 17:00:00,0.97767,0.98096,0.97538,0.97945,9301,0.43160072,0.43160072,0.0,12573.610000000015,849,820,0,0.97616,0.9776,0.0,0.0
2022-09-30 18:00:00,0.97944,0.98184,0.97826,0.97826,7410,-1.0,-1.0,0.0,12573.610000000015,849,820,2,0.97826,0.9797,0.0,0.0
2022-09-30 19:00:00,0.97827,0.97902,0.97705,0.97902,4101,1.0,1.0,0.0,12573.610000000015,849,820,2,0.97826,0.9797,0.0,0.0
2022-09-30 20:00:00,0.97902,0.98008,0.97831,0.97949,3423,0.26250353,0.26250353,0.0,12573.610000000015,849,820,2,0.97826,0.9797,0.0,0.0
2022-09-30 21:00:00,0.97955,0.98158,0.97923,0.98069,3385,0.864053,0.864053,0.0,12367.050000000016,849,821,0,0.0,0.0,0.0,-206.56
2022-09-30 22:00:00,0.9807,0.98125,0.97923,0.98011,4440,0.4421996,0.4421996,0.0,12367.050000000016,849,821,0,0.97902,0.9776,0.0,0.0
2022-09-30 23:00:00,0.9801,0.981,0.97986,0.9801,1923,-0.14591737,-0.14591737,0.0,12367.050000000016,849,821,0,0.97902,0.9776,0.0,0.0
2022-10-03 00:00:00,0.97756,0.98054,0.97756,0.97954,384,-1.0,-1.0,0.0,12367.050000000016,849,821,2,0.97954,0.981,0.0,0.0
2022-10-03 01:00:00,0.97973,0.9809,0.97925,0.98008,2163,-0.846805,-0.846805,0.0,12367.050000000016,849,821,2,0.97954,0.981,0.0,0.0
2022-10-03 02:00:00,0.98009,0.98028,0.97894,0.97934,2916,0.11179027,0.11179027,0.0,12367.050000000016,849,821,2,0.97954,0.981,0.0,0.0
2022-10-03 03:00:00,0.97934,0.98041,0.97854,0.98015,3688,0.59467685,0.59467685,0.0,12367.050000000016,849,821,2,0.97954,0.981,0.0,0.0
2022-10-03 04:00:00,0.98015,0.98279,0.98014,0.98256,3895,1.0,1.0,0.0,12266.220000000016,849,822,0,0.0,0.0,0.0,-100.83
2022-10-03 05:00:00,0.98253,0.98253,0.98123,0.98125,2692,0.9040464,0.9040464,0.0,12266.220000000016,849,822,1,0.98125,0.9798,0.0,0.0
2022-10-03 06:00:00,0.98125,0.98153,0.98042,0.98056,2205,0.45919645,0.45919645,0.0,12266.220000000016,849,822,1,0.98125,0.9798,0.0,0.0
2022-10-03 07:00:00,0.98057,0.98058,0.97853,0.97854,3369,-0.36000872,-0.36000872,0.0,12266.220000000016,849,822,1,0.98125,0.9798,0.0,0.0
2022-10-03 08:00:00,0.97854,0.98347,0.97844,0.98256,4279,-0.7680265,-0.7680265,0.0,11822.680000000015,849,823,0,0.0,0.0,0.0,-443.54
2022-10-03 09:00:00,0.9826,0.98288,0.97918,0.97979,6044,0.32646117,0.32646117,0.0,11822.680000000015,849,823,0,0.98256,0.9811,0.0,0.0
2022-10-03 10:00:00,0.97977,0.9819,0.9787,0.98123,7045,-1.0,-1.0,0.0,11822.680000000015,849,823,2,0.98123,0.9827,0.0,0.0
2022-10-03 11:00:00,0.9812,0.98275,0.98051,0.9811,5826,0.79274344,0.79274344,0.0,11822.680000000015,849,823,2,0.98123,0.9827,0.0,0.0
2022-10-03 12:00:00,0.9811,0.98129,0.97528,0.9763,4876,0.67730695,0.67730695,0.0,11822.680000000015,849,823,2,0.98123,0.9827,0.0,0.0
2022-10-03 13:00:00,0.97632,0.9786,0.97571,0.9779,4478,-0.30061206,-0.30061206,0.0,11822.680000000015,849,823,2,0.98123,0.9827,0.0,0.0
2022-10-03 14:00:00,0.97789,0.97832,0.97543,0.97684,4649,0.28434116,0.28434116,0.0,11822.680000000015,849,823,2,0.98123,0.9827,0.0,0.0
2022-10-03 15:00:00,0.97684,0.97809,0.97563,0.97659,5766,0.055432342,0.055432342,0.0,11822.680000000015,849,823,2,0.98123,0.9827,0.0,0.0
2022-10-03 16:00:00,0.97657,0.97836,0.9758,0.97675,7015,1.0,1.0,0.0,12553.150000000014,850,823,0,0.0,0.0,0.0,730.47
2022-10-03 17:00:00,0.9774,0.98279,0.97712,0.98138,9581,-0.40451416,-0.40451416,0.0,12553.150000000014,850,823,0,0.97659,0.9751,0.0,0.0
2022-10-03 18:00:00,0.98139,0.98447,0.98055,0.98082,7062,-0.20579576,-0.20579576,0.0,12553.150000000014,850,823,0,0.97659,0.9751,0.0,0.0
2022-10-03 19:00:00,0.98083,0.98183,0.97959,0.98081,5447,1.0,1.0,0.0,12553.150000000014,850,823,1,0.98081,0.9793,0.0,0.0
2022-10-03 20:00:00,0.9808,0.98103,0.97881,0.97945,3985,0.73441327,0.73441327,0.0,12553.150000000014,850,823,1,0.98081,0.9793,0.0,0.0
2022-10-03 21:00:00,0.97945,0.98212,0.97894,0.98169,4187,-0.23003554,-0.23003554,0.0,12553.150000000014,850,823,1,0.98081,0.9793,0.0,0.0
2022-10-03 22:00:00,0.98174,0.98287,0.98054,0.98287,4330,-0.34049737,-0.34049737,0.0,12553.150000000014,850,823,1,0.98081,0.9793,0.0,0.0
2022-10-03 23:00:00,0.9829,0.9829,0.98214,0.98247,2333,1.0,1.0,0.0,12553.150000000014,850,823,1,0.98081,0.9793,0.0,0.0
2022-10-04 00:00:00,0.98226,0.98257,0.98202,0.98216,237,-0.6005898,-0.6005898,0.0,12832.290000000014,851,823,0,0.0,0.0,0.0,279.14
2022-10-04 01:00:00,0.98236,0.98316,0.98234,0.9829,1584,-0.7967712,-0.7967712,0.0,12832.290000000014,851,823,2,0.9829,0.9844,0.0,0.0
2022-10-04 02:00:00,0.9829,0.98376,0.98288,0.98337,2573,-0.54453355,-0.54453355,0.0,12832.290000000014,851,823,2,0.9829,0.9844,0.0,0.0
2022-10-04 03:00:00,0.98341,0.9838,0.98201,0.9827,3178,1.0,1.0,0.0,12751.410000000014,851,824,0,0.0,0.0,0.0,-80.88
2022-10-04 04:00:00,0.9827,0.98296,0.98116,0.98116,3136,0.99436325,0.99436325,0.0,12751.410000000014,851,824,1,0.98116,0.9797,0.0,0.0
2022-10-04 05:00:00,0.98116,0.98302,0.98062,0.98284,3055,-0.94137806,-0.94137806,0.0,12751.410000000014,851,824,1,0.98116,0.9797,0.0,0.0
2022-10-04 06:00:00,0.98286,0.98455,0.98216,0.98426,4413,0.7961304,0.7961304,0.0,12751.410000000014,851,824,1,0.98116,0.9797,0.0,0.0
2022-10-04 07:00:00,0.98425,0.98434,0.98262,0.98333,3149,1.0,1.0,0.0,12751.410000000014,851,824,1,0.98116,0.9797,0.0,0.0
2022-10-04 08:00:00,0.98333,0.98494,0.9826,0.98441,3909,-0.73613006,-0.73613006,0.0,13122.410000000014,852,824,0,0.0,0.0,0.0,371.0
2022-10-04 09:00:00,0.98442,0.98721,0.9838,0.98706,5886,-1.0,-1.0,0.0,13122.410000000014,852,824,2,0.98706,0.9885,0.0,0.0
2022-10-04 10:00:00,0.98707,0.98961,0.98635,0.98755,7301,0.4451253,0.4451253,0.0,13122.410000000014,852,824,2,0.98706,0.9885,0.0,0.0
2022-10-04 11:00:00,0.9875,0.98804,0.98654,0.98749,6160,-0.20391414,-0.20391414,0.0,13122.410000000014,852,824,2,0.98706,0.9885,0.0,0.0
2022-10-04 12:00:00,0.98748,0.98844,0.98526,0.98794,5319,-1.0,-1.0,0.0,13122.410000000014,852,824,2,0.98706,0.9885,0.0,0.0
2022-10-04 13:00:00,0.98792,0.99038,0.98779,0.98916,4420,-0.8582172,-0.8582172,0.0,13122.410000000014,852,824,2,0.98706,0.9885,0.0,0.0
2022-10-04 14:00:00,0.98919,0.98983,0.98773,0.98908,5081,-0.8462205,-0.8462205,0.0,12750.730000000014,852,825,0,0.0,0.0,0.0,-371.68
2022-10-04 15:00:00,0.98906,0.99346,0.98859,0.9924,6284,0.85544443,0.85544443,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 16:00:00,0.99244,0.99308,0.991,0.99292,6373,0.48895267,0.48895267,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 17:00:00,0.99292,0.99578,0.99292,0.99568,7306,-0.2525776,-0.2525776,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 18:00:00,0.99566,0.99796,0.99541,0.99762,5132,0.51757723,0.51757723,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 19:00:00,0.99765,0.99937,0.99652,0.997,4290,1.0,1.0,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 20:00:00,0.997,0.99744,0.99603,0.99744,3663,1.0,1.0,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 21:00:00,0.99744,0.99988,0.99674,0.9998,3053,0.6076737,0.6076737,0.0,12750.730000000014,852,825,1,0.9924,0.9909,0.0,0.0
2022-10-04 22:00:00,0.99978,0.99996,0.99773,0.99905,4861,-1.0,-1.0,0.0,14037.020000000015,853,825,0,0.0,0.0,0.0,1286.29
2022-10-04 23:00:00,0.99904,0.99936,0.99842,0.99862,3002,0.77088267,0.77088267,0.0,14037.020000000015,853,825,1,0.99862,0.9972,0.0,0.0
2022-10-05 00:00:00,0.9983,0.99863,0.99825,0.99833,200,0.64689595,0.64689595,0.0,14037.020000000015,853,825,1,0.99862,0.9972,0.0,0.0
2022-10-05 01:00:00,0.9983,0.99858,0.99807,0.99831,1133,-0.3556272,-0.3556272,0.0,14037.020000000015,853,825,1,0.99862,0.9972,0.0,0.0
2022-10-05 02:00:00,0.99829,0.99854,0.99791,0.99838,1884,-0.74464315,-0.74464315,0.0,13977.780000000015,853,826,0,0.0,0.0,0.0,-59.24
2022-10-05 03:00:00,0.99838,0.99901,0.99702,0.99759,2794,0.86909574,0.86909574,0.0,13977.780000000015,853,826,1,0.99759,0.9961,0.0,0.0
2022-10-05 04:00:00,0.99758,0.99908,0.99652,0.99656,4282,1.0,1.0,0.0,13977.780000000015,853,826,1,0.99759,0.9961,0.0,0.0
2022-10-05 05:00:00,0.99654,0.99749,0.99603,0.99676,3443,-1.0,-1.0,0.0,13782.140000000016,853,827,0,0.0,0.0,0.0,-195.64
2022-10-05 06:00:00,0.99676,0.99716,0.99596,0.99696,2122,0.45462015,0.45462015,0.0,13782.140000000016,853,827,0,0.99759,0.9991,0.0,0.0
2022-10-05 07:00:00,0.99696,0.99716,0.99605,0.99664,1821,-1.0,-1.0,0.0,13782.140000000016,853,827,2,0.99664,0.9981,0.0,0.0
2022-10-05 08:00:00,0.99662,0.99789,0.99628,0.99635,2662,0.8546788,0.8546788,0.0,13782.140000000016,853,827,2,0.99664,0.9981,0.0,0.0
2022-10-05 09:00:00,0.99646,0.99951,0.99618,0.99773,4061,-0.13772316,-0.13772316,0.0,13782.140000000016,853,827,2,0.99664,0.9981,0.0,0.0
2022-10-05 10:00:00,0.99775,0.99783,0.99364,0.99405,6032,-1.0,-1.0,0.0,13782.140000000016,853,827,2,0.99664,0.9981,0.0,0.0
2022-10-05 11:00:00,0.99404,0.99482,0.99231,0.99476,4850,-1.0,-1.0,0.0,13782.140000000016,853,827,2,0.99664,0.9981,0.0,0.0
2022-10-05 12:00:00,0.99474,0.99513,0.99212,0.99304,3744,-1.0,-1.0,0.0,13782.140000000016,853,827,2,0.99664,0.9981,0.0,0.0
2022-10-05 13:00:00,0.99304,0.99316,0.99112,0.99241,3552,1.0,1.0,0.0,14453.940000000015,854,827,0,0.0,0.0,0.0,671.8
2022-10-05 14:00:00,0.99242,0.99272,0.98998,0.99054,3963,-0.46907526,-0.46907526,0.0,14453.940000000015,854,827,0,0.99304,0.9945,0.0,0.0
2022-10-05 15:00:00,0.99052,0.9923,0.98922,0.99117,5345,1.0,1.0,0.0,14453.940000000015,854,827,1,0.99117,0.9897,0.0,0.0
2022-10-05 16:00:00,0.99116,0.99144,0.98659,0.9877,6061,0.14968139,0.14968139,0.0,14453.940000000015,854,827,1,0.99117,0.9897,0.0,0.0
2022-10-05 17:00:00,0.98771,0.98771,0.98348,0.98548,7889,0.04651671,0.04651671,0.0,13778.460000000015,854,828,0,0.0,0.0,0.0,-675.48
2022-10-05 18:00:00,0.98548,0.98724,0.98496,0.98657,4721,-0.94976145,-0.94976145,0.0,13778.460000000015,854,828,2,0.98657,0.988,0.0,0.0
2022-10-05 19:00:00,0.98656,0.98763,0.98599,0.98632,3391,-0.93479556,-0.93479556,0.0,13778.460000000015,854,828,2,0.98657,0.988,0.0,0.0
2022-10-05 20:00:00,0.98629,0.98814,0.98601,0.98753,3106,0.15340635,0.15340635,0.0,13778.460000000015,854,828,2,0.98657,0.988,0.0,0.0
2022-10-05 21:00:00,0.98752,0.98954,0.98736,0.98949,3375,-1.0,-1.0,0.0,13778.460000000015,854,828,2,0.98657,0.988,0.0,0.0
2022-10-05 22:00:00,0.98949,0.9897,0.98829,0.98853,3344,-1.0,-1.0,0.0,13235.630000000016,854,829,0,0.0,0.0,0.0,-542.83
2022-10-05 23:00:00,0.98855,0.98897,0.98824,0.98858,2212,0.06329398,0.06329398,0.0,13235.630000000016,854,829,0,0.98657,0.9851,0.0,0.0
2022-10-06 00:00:00,0.98705,0.98846,0.98653,0.98832,564,0.7764025,0.7764025,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 01:00:00,0.98843,0.98903,0.98841,0.98893,1111,0.6112218,0.6112218,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 02:00:00,0.98894,0.99122,0.98879,0.99118,2230,0.4333586,0.4333586,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 03:00:00,0.99121,0.99264,0.99086,0.99168,3064,-0.04039388,-0.04039388,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 04:00:00,0.99168,0.99194,0.9903,0.99109,3645,0.49412575,0.49412575,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 05:00:00,0.99106,0.9919,0.9905,0.99154,2999,-0.04096998,-0.04096998,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 06:00:00,0.99154,0.99265,0.99133,0.99166,2278,1.0,1.0,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 07:00:00,0.99166,0.99211,0.99095,0.9921,1847,-0.25223905,-0.25223905,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 08:00:00,0.9921,0.99262,0.99125,0.99223,2539,1.0,1.0,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 09:00:00,0.99224,0.99227,0.98931,0.98965,4582,0.00989059,0.00989059,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 10:00:00,0.98966,0.99206,0.98943,0.99106,6184,0.41212633,0.41212633,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 11:00:00,0.99106,0.99128,0.98753,0.98886,5695,0.45843163,0.45843163,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 12:00:00,0.9889,0.99026,0.98849,0.98888,4989,0.2742842,0.2742842,0.0,13235.630000000016,854,829,1,0.98832,0.9869,0.0,0.0
2022-10-06 13:00:00,0.98888,0.98944,0.98744,0.98856,4833,-0.7356795,-0.7356795,0.0,13335.560000000016,855,829,0,0.0,0.0,0.0,99.93
2022-10-06 14:00:00,0.98855,0.98932,0.98581,0.98687,5262,0.061721608,0.061721608,0.0,13335.560000000016,855,829,0,0.98687,0.9854,0.0,0.0
2022-10-06 15:00:00,0.98686,0.98823,0.98558,0.98685,5178,-0.097600624,-0.097600624,0.0,13335.560000000016,855,829,0,0.98687,0.9854,0.0,0.0
2022-10-06 16:00:00,0.98684,0.98706,0.98186,0.98294,7203,-0.30225205,-0.30225205,0.0,13335.560000000016,855,829,0,0.98687,0.9854,0.0,0.0
2022-10-06 17:00:00,0.98296,0.98444,0.98186,0.98404,7371,0.7838234,0.7838234,0.0,13335.560000000016,855,829,1,0.98404,0.9826,0.0,0.0
2022-10-06 18:00:00,0.98416,0.98449,0.98038,0.98048,5991,0.5068715,0.5068715,0.0,13335.560000000016,855,829,1,0.98404,0.9826,0.0,0.0
2022-10-06 19:00:00,0.98048,0.98104,0.97884,0.98026,4798,-0.2827348,-0.2827348,0.0,12700.860000000015,855,830,0,0.0,0.0,0.0,-634.7
2022-10-06 20:00:00,0.98024,0.98168,0.97994,0.98165,3519,-0.72689235,-0.72689235,0.0,12700.860000000015,855,830,2,0.98165,0.9831,0.0,0.0
2022-10-06 21:00:00,0.98165,0.98169,0.97923,0.97926,4044,0.48032382,0.48032382,0.0,12700.860000000015,855,830,2,0.98165,0.9831,0.0,0.0
2022-10-06 22:00:00,0.97924,0.98014,0.97896,0.97968,4166,0.6153517,0.6153517,0.0,12700.860000000015,855,830,2,0.98165,0.9831,0.0,0.0
2022-10-06 23:00:00,0.97968,0.98022,0.979,0.97911,2327,-0.17116955,-0.17116955,0.0,12700.860000000015,855,830,2,0.98165,0.9831,0.0,0.0
2022-10-07 00:00:00,0.97895,0.97938,0.97858,0.97913,939,1.0,1.0,0.0,13131.540000000015,856,830,0,0.0,0.0,0.0,430.68
2022-10-07 01:00:00,0.97966,0.97976,0.97918,0.97928,1020,1.0,1.0,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 02:00:00,0.97928,0.97972,0.97865,0.97893,1609,-1.0,-1.0,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 03:00:00,0.97892,0.97977,0.97866,0.97931,3290,-0.26493508,-0.26493508,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 04:00:00,0.97932,0.97991,0.97866,0.9798,2710,1.0,1.0,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 05:00:00,0.97978,0.9812,0.9794,0.98076,1895,-0.40970224,-0.40970224,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 06:00:00,0.98076,0.98116,0.98021,0.98049,2179,-0.18347856,-0.18347856,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 07:00:00,0.98048,0.98073,0.97916,0.97917,1823,1.0,1.0,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 08:00:00,0.9792,0.9804,0.97919,0.98014,2102,1.0,1.0,0.0,13131.540000000015,856,830,1,0.97928,0.9778,0.0,0.0
2022-10-07 09:00:00,0.9801,0.9801,0.97657,0.97818,4537,-1.0,-1.0,0.0,13282.460000000015,857,830,0,0.0,0.0,0.0,150.92
2022-10-07 10:00:00,0.97818,0.9809,0.97817,0.97986,5383,-0.39288113,-0.39288113,0.0,13282.460000000015,857,830,0,0.97818,0.9767,0.0,0.0
2022-10-07 11:00:00,0.97986,0.98168,0.97934,0.98018,4530,-0.89984,-0.89984,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 12:00:00,0.98018,0.98112,0.97922,0.98061,3811,-0.68778056,-0.68778056,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 13:00:00,0.98062,0.98084,0.9791,0.97968,3545,-0.6197806,-0.6197806,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 14:00:00,0.97967,0.98047,0.97873,0.97875,3459,-1.0,-1.0,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 15:00:00,0.97874,0.98039,0.9726,0.97504,7136,-0.09244438,-0.09244438,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 16:00:00,0.97503,0.97691,0.97416,0.97488,8452,-1.0,-1.0,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 17:00:00,0.97486,0.9791,0.97442,0.97861,7802,-1.0,-1.0,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 18:00:00,0.97856,0.97902,0.9771,0.9784,6054,-0.34937105,-0.34937105,0.0,13282.460000000015,857,830,2,0.98018,0.9816,0.0,0.0
2022-10-07 19:00:00,0.97838,0.97844,0.97557,0.97611,4411,0.708623,0.708623,0.0,13597.860000000015,858,830,0,0.0,0.0,0.0,315.4
2022-10-07 20:00:00,0.97612,0.97692,0.97561,0.97571,3041,0.5139242,0.5139242,0.0,13597.860000000015,858,830,1,0.97571,0.9742,0.0,0.0
2022-10-07 21:00:00,0.97567,0.97634,0.97343,0.97354,2982,-0.18282762,-0.18282762,0.0,13597.860000000015,858,830,1,0.97571,0.9742,0.0,0.0
2022-10-07 22:00:00,0.97354,0.97398,0.97307,0.97388,3451,-0.4667441,-0.4667441,0.0,13206.160000000014,858,831,0,0.0,0.0,0.0,-391.7
2022-10-07 23:00:00,0.97388,0.97426,0.97354,0.97407,1921,-0.13006139,-0.13006139,0.0,13206.160000000014,858,831,0,0.97407,0.9726,0.0,0.0
2022-10-10 00:00:00,0.97285,0.97375,0.97271,0.97361,481,1.0,1.0,0.0,13206.160000000014,858,831,1,0.97361,0.9721,0.0,0.0
2022-10-10 01:00:00,0.97382,0.97396,0.97293,0.97316,1906,0.2826641,0.2826641,0.0,13206.160000000014,858,831,1,0.97361,0.9721,0.0,0.0
2022-10-10 02:00:00,0.97316,0.97368,0.97276,0.97345,2087,1.0,1.0,0.0,13206.160000000014,858,831,1,0.97361,0.9721,0.0,0.0
2022-10-10 03:00:00,0.97346,0.97414,0.97246,0.97378,2789,-1.0,-1.0,0.0,13178.100000000015,858,832,0,0.0,0.0,0.0,-28.06
2022-10-10 04:00:00,0.97378,0.97533,0.97368,0.97502,2945,-0.73031765,-0.73031765,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 05:00:00,0.975,0.97504,0.97409,0.97454,1951,1.0,1.0,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 06:00:00,0.97452,0.97461,0.97324,0.97377,1766,-0.09514612,-0.09514612,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 07:00:00,0.97377,0.97409,0.97327,0.97398,1712,-1.0,-1.0,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 08:00:00,0.974,0.97435,0.9716,0.97168,2651,-1.0,-1.0,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 09:00:00,0.9717,0.97337,0.97165,0.97188,3501,-0.026115326,-0.026115326,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 10:00:00,0.97192,0.97331,0.96991,0.9707,5068,-0.5185261,-0.5185261,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 11:00:00,0.97064,0.9709,0.96816,0.96884,4282,0.1243989,0.1243989,0.0,13178.100000000015,858,832,2,0.97502,0.9765,0.0,0.0
2022-10-10 12:00:00,0.96886,0.97094,0.96886,0.97068,4243,0.98928833,0.98928833,0.0,14253.950000000015,859,832,0,0.0,0.0,0.0,1075.85
2022-10-10 13:00:00,0.97064,0.97094,0.96886,0.96926,3277,-1.0,-1.0,0.0,14253.950000000015,859,832,2,0.96926,0.9707,0.0,0.0
2022-10-10 14:00:00,0.96926,0.97068,0.96871,0.96972,3565,-1.0,-1.0,0.0,14253.950000000015,859,832,2,0.96926,0.9707,0.0,0.0
2022-10-10 15:00:00,0.96968,0.97191,0.96936,0.97147,4181,0.18064354,0.18064354,0.0,14253.950000000015,859,832,2,0.96926,0.9707,0.0,0.0
2022-10-10 16:00:00,0.97146,0.97219,0.96943,0.97,5064,1.0,1.0,0.0,13836.670000000015,859,833,0,0.0,0.0,0.0,-417.28
2022-10-10 17:00:00,0.97001,0.97458,0.96952,0.97025,6551,0.36046576,0.36046576,0.0,13836.670000000015,859,833,0,0.0,0.0,0.0,0.0
2022-10-10 18:00:00,0.97023,0.97049,0.96856,0.97029,4715,0.986371,0.986371,0.0,13836.670000000015,859,833,1,0.97029,0.9688,0.0,0.0
2022-10-10 19:00:00,0.9703,0.97047,0.96897,0.9692,2980,-0.14796267,-0.14796267,0.0,13836.670000000015,859,833,1,0.97029,0.9688,0.0,0.0
2022-10-10 20:00:00,0.96919,0.97184,0.96852,0.97132,4054,0.31366906,0.31366906,0.0,13836.670000000015,859,833,1,0.97029,0.9688,0.0,0.0
2022-10-10 21:00:00,0.97133,0.97239,0.97028,0.97032,3310,-0.46910757,-0.46910757,0.0,13836.670000000015,859,833,1,0.97029,0.9688,0.0,0.0
2022-10-10 22:00:00,0.97033,0.97094,0.97013,0.97022,2810,-1.0,-1.0,0.0,13842.150000000014,860,833,0,0.0,0.0,0.0,5.48
2022-10-10 23:00:00,0.97023,0.97074,0.97023,0.97032,807,-0.057770155,-0.057770155,0.0,13842.150000000014,860,833,0,0.97029,0.9718,0.0,0.0
2022-10-11 00:00:00,0.96931,0.97042,0.96925,0.97013,869,0.6569077,0.6569077,0.0,13842.150000000014,860,833,1,0.97013,0.9687,0.0,0.0
2022-10-11 01:00:00,0.97029,0.97088,0.97007,0.97083,1191,-0.35032582,-0.35032582,0.0,13842.150000000014,860,833,1,0.97013,0.9687,0.0,0.0
2022-10-11 02:00:00,0.97084,0.97115,0.97076,0.97114,991,-0.3202623,-0.3202623,0.0,13842.150000000014,860,833,1,0.97013,0.9687,0.0,0.0
